uid	:ID	identifier:string	name:string	:LABEL
2427	GO:0016454	GO:0016454	C-palmitoyltransferase activity	Molecular Function
2428	GO:0030905	GO:0030905	retromer, tubulation complex	Cellular Component
2429	GO:0045990	GO:0045990	carbon catabolite regulation of transcription	Biological Process
2430	1820	1820	ARID3A	Gene
2431	9559	9559	VPS26A	Gene
2432	D020069	D020069	Shoulder Pain	Symptom
2433	HP:0100814	HP:0100814	Blue nevus	Symptom
2434	7545	7545	ZIC1	Gene
2435	23271	23271	CAMSAP2	Gene
2436	161882	161882	ZFPM1	Gene
2437	ORPHA:411543	ORPHA:411543	Severe phosphoribosylpyrophosphate synthetase superactivity	Disease
2438	57710	57710	KIAA1614	Gene
2439	ORPHA:398079	ORPHA:398079	Prader-Willi-like syndrome due to point mutation	Disease
2440	C0700345	C0700345	Vulvovaginal candidiasis	Side Effect
2441	GO:0001553	GO:0001553	luteinization	Biological Process
2442	5334	5334	PLCL1	Gene
2443	C0085383	C0085383	Hypocapnia	Side Effect
2444	C0235821	C0235821	Therapeutic response increased	Side Effect
2445	140901	140901	STK35	Gene
2446	C0006705	C0006705	Calcium metabolism disorder	Side Effect
2447	2150	2150	F2RL1	Gene
2448	GO:0015682	GO:0015682	ferric iron transport	Biological Process
2449	29964	29964	PRICKLE4	Gene
2450	65056	65056	GPBP1	Gene
2451	C0085642	C0085642	Livedo reticularis	Side Effect
2452	HP:0010058	HP:0010058	Aplasia/Hypoplasia of the phalanges of the hallux	Symptom
2453	GO:1904048	GO:1904048	regulation of spontaneous neurotransmitter secretion	Biological Process
2454	GO:0042445	GO:0042445	hormone metabolic process	Biological Process
2455	4035	4035	LRP1	Gene
2456	GO:0035092	GO:0035092	sperm chromatin condensation	Biological Process
2457	HP:0007299	HP:0007299	Dysfunction of lateral corticospinal tracts	Symptom
2458	54858	54858	PGPEP1	Gene
2459	340267	340267	COL28A1	Gene
2460	GO:0030730	GO:0030730	sequestering of triglyceride	Biological Process
2461	1368	1368	CPM	Gene
2462	9363	9363	RAB33A	Gene
2463	8914	8914	TIMELESS	Gene
2464	GO:0046929	GO:0046929	negative regulation of neurotransmitter secretion	Biological Process
2465	C3536794	C3536794	Feeling sad	Side Effect
2466	GO:2001233	GO:2001233	regulation of apoptotic signaling pathway	Biological Process
2467	GO:0042104	GO:0042104	positive regulation of activated T cell proliferation	Biological Process
2468	ORPHA:561	ORPHA:561	Marshall-Smith syndrome	Disease
2469	79969	79969	ATAT1	Gene
2470	57514	57514	ARHGAP31	Gene
2471	D012021	D012021	Reflex, Abnormal	Symptom
2472	84875	84875	PARP10	Gene
2473	GO:0032947	GO:0032947	protein complex scaffold	Molecular Function
2474	105370980	105370980	LOC105370980	Gene
2475	4605	4605	MYBL2	Gene
2476	4626	4626	MYH8	Gene
2477	GO:0070172	GO:0070172	positive regulation of tooth mineralization	Biological Process
2478	55500	55500	ETNK1	Gene
2479	DB00928	DB00928	Azacitidine	Compound
2480	C0858581	C0858581	Numbness generalized	Side Effect
2481	C0235770	C0235770	Malignant ovarian cyst	Side Effect
2482	64924	64924	SLC30A5	Gene
2483	GO:0035939	GO:0035939	microsatellite binding	Molecular Function
2484	DB00689	DB00689	Cephaloglycin	Compound
2485	11122	11122	PTPRT	Gene
2486	26648	26648	OR7E24	Gene
2487	54662	54662	TBC1D13	Gene
2488	GO:0051272	GO:0051272	positive regulation of cellular component movement	Biological Process
2489	GO:0035434	GO:0035434	copper ion transmembrane transport	Biological Process
2490	GO:0043279	GO:0043279	response to alkaloid	Biological Process
2491	GO:0070199	GO:0070199	establishment of protein localization to chromosome	Biological Process
2492	HP:0100780	HP:0100780	Conjunctival hamartoma	Symptom
2493	DB01096	DB01096	Oxamniquine	Compound
2494	8911	8911	CACNA1I	Gene
2495	56654	56654	NPDC1	Gene
2496	C0235439	C0235439	Ankle edema	Side Effect
2497	C0334492	C0334492	Malignant mesenchymoma	Side Effect
2498	79612	79612	NAA16	Gene
2499	6900	6900	CNTN2	Gene
2500	C0020579	C0020579	Hypervitaminosis A	Side Effect
2501	D009155	D009155	Mutism	Symptom
2502	4174	4174	MCM5	Gene
2503	26069	26069	DKFZP586B0319	Gene
2504	GO:0010694	GO:0010694	positive regulation of alkaline phosphatase activity	Biological Process
2505	440533	440533	PSG8	Gene
2506	C0549444	C0549444	Vein discolouration	Side Effect
2507	HP:0010562	HP:0010562	Keloids	Symptom
2508	ORPHA:503	ORPHA:503	Autosomal dominant Larsen syndrome	Disease
2509	6059	6059	ABCE1	Gene
2510	79501	79501	OR4F5	Gene
2511	GO:0038181	GO:0038181	bile acid receptor activity	Molecular Function
2512	ORPHA:397787	ORPHA:397787	Severe combined immunodeficiency due to IKK2 deficiency	Disease
2513	83641	83641	FAM107B	Gene
2514	126208	126208	ZNF787	Gene
2515	2939	2939	GSTA2	Gene
2516	10926	10926	DBF4	Gene
2517	54210	54210	TREM1	Gene
2518	C1388177	C1388177	Aortic arteriosclerosis	Side Effect
2519	GO:1902042	GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	Biological Process
2520	720	720	C4A	Gene
2521	ORPHA:239	ORPHA:239	Dyggve-Melchior-Clausen disease	Disease
2522	HP:0003177	HP:0003177	Squared iliac bones	Symptom
2523	ORPHA:952	ORPHA:952	Acrofacial dysostosis, Weyers type	Disease
2524	DB00481	DB00481	Raloxifene	Compound
2525	6189	6189	RPS3A	Gene
2526	9824	9824	ARHGAP11A	Gene
2527	C0029163	C0029163	Mouth haemorrhage	Side Effect
2528	ORPHA:226295	ORPHA:226295	Primary congenital hypothyroidism	Disease
2529	338376	338376	IFNE	Gene
2530	GO:1903427	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	Biological Process
2531	GO:0044597	GO:0044597	daunorubicin metabolic process	Biological Process
2532	389207	389207	GRXCR1	Gene
2533	8074	8074	FGF23	Gene
2534	23344	23344	ESYT1	Gene
2535	GO:0015276	GO:0015276	ligand-gated ion channel activity	Molecular Function
2536	GO:2000722	GO:2000722	regulation of cardiac vascular smooth muscle cell differentiation	Biological Process
2537	GO:0071664	GO:0071664	catenin-TCF7L2 complex	Cellular Component
2538	GO:0002763	GO:0002763	positive regulation of myeloid leukocyte differentiation	Biological Process
2539	5607	5607	MAP2K5	Gene
2540	GO:0008607	GO:0008607	phosphorylase kinase regulator activity	Molecular Function
2541	GO:0018094	GO:0018094	protein polyglycylation	Biological Process
2542	C2939094	C2939094	Skin sensitisation	Side Effect
2543	ORPHA:309252	ORPHA:309252	Atypical Gaucher disease due to saposin C deficiency	Disease
2544	N0000175365	N0000175365	Bile-acid Binding Activity	Pharmacologic Class
2545	GO:0006188	GO:0006188	IMP biosynthetic process	Biological Process
2546	256892	256892	OR51F1	Gene
2547	HP:0010497	HP:0010497	Sirenomelia	Symptom
2548	10474	10474	TADA3	Gene
2549	GO:0098700	GO:0098700	neurotransmitter loading into synaptic vesicle	Biological Process
2550	UBERON:0001361	UBERON:0001361	femoral vein	Anatomy
2551	UBERON:0001760	UBERON:0001760	frontal sinus	Anatomy
2552	343071	343071	PRAMEF10	Gene
2553	ORPHA:280598	ORPHA:280598	Hereditary sensorimotor neuropathy with hyperelastic skin	Disease
2554	ORPHA:424016	ORPHA:424016	Adenocarcinoma of the anal canal	Disease
2555	C0853895	C0853895	Mental disorder due to a general medical condition	Side Effect
2556	12	12	SERPINA3	Gene
2557	953	953	ENTPD1	Gene
2558	HP:0100556	HP:0100556	Hemiatrophy	Symptom
2559	ORPHA:137893	ORPHA:137893	Male infertility due to large-headed multiflagellar polyploid spermatozoa	Disease
2560	1641	1641	DCX	Gene
2561	9692	9692	KIAA0391	Gene
2562	GO:1904377	GO:1904377	positive regulation of protein localization to cell periphery	Biological Process
2563	WP2112_r63216	WP2112_r63216	IL17 signaling pathway	Pathway
2564	102724991	102724991	LOC102724991	Gene
2565	GO:0045737	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	Biological Process
2566	4127	4127	MANBB	Gene
2567	ORPHA:295161	ORPHA:295161	Polysyndactyly, bilateral	Disease
2568	GO:2000977	GO:2000977	regulation of forebrain neuron differentiation	Biological Process
2569	GO:0050747	GO:0050747	positive regulation of lipoprotein metabolic process	Biological Process
2570	128488	128488	WFDC12	Gene
2571	4899	4899	NRF1	Gene
2572	C1261473	C1261473	Sarcoma	Side Effect
2573	C0018520	C0018520	Breath odour	Side Effect
2574	HP:0100614	HP:0100614	Myositis	Symptom
2575	ORPHA:2637	ORPHA:2637	Microcephalic osteodysplastic primordial dwarfism type II	Disease
2576	GO:0098687	GO:0098687	chromosomal region	Cellular Component
2577	116441	116441	TM4SF18	Gene
2578	57210	57210	SLC45A4	Gene
2579	ORPHA:79329	ORPHA:79329	MGAT2-CDG	Disease
2580	HP:0002850	HP:0002850	IgM deficiency	Symptom
2581	10987	10987	COPS5	Gene
2582	ORPHA:3124	ORPHA:3124	Saccharopinuria	Disease
2583	115362	115362	GBP5	Gene
2584	3656	3656	IRAK2	Gene
2585	C0271240	C0271240	Blindness unilateral	Side Effect
2586	GO:0042451	GO:0042451	purine nucleoside biosynthetic process	Biological Process
2587	386674	386674	KRTAP10-6	Gene
2588	1445	1445	CSK	Gene
2589	C0235431	C0235431	Blood creatinine increased	Side Effect
2590	403273	403273	OR5H14	Gene
2591	C0014745	C0014745	Palmar erythema	Side Effect
2592	503841	503841	DEFB106B	Gene
2593	647060	647060	SPATA31A1	Gene
2594	UBERON:0003216	UBERON:0003216	hard palate	Anatomy
2595	6914	6914	TBXA1R	Gene
2596	GO:0030311	GO:0030311	poly-N-acetyllactosamine biosynthetic process	Biological Process
2597	HP:0005585	HP:0005585	Spotty hyperpigmentation	Symptom
2598	26339	26339	OR5K1	Gene
2599	GO:1902361	GO:1902361	mitochondrial pyruvate transmembrane transport	Biological Process
2600	HP:0008197	HP:0008197	Absence of pubertal development	Symptom
2601	PC7_8639	PC7_8639	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	Pathway
2602	92235	92235	DUSP27	Gene
2603	112574	112574	SNX18	Gene
2604	100996724	100996724	LOC100996724	Gene
2605	GO:0070181	GO:0070181	small ribosomal subunit rRNA binding	Molecular Function
2606	C2242588	C2242588	Traumatic liver injury	Side Effect
2607	GO:0004882	GO:0004882	androgen receptor activity	Molecular Function
2608	WP241_r83818	WP241_r83818	One Carbon Metabolism	Pathway
2609	ORPHA:85128	ORPHA:85128	Bothnia retinal dystrophy	Disease
2610	GO:0097629	GO:0097629	extrinsic component of omegasome membrane	Cellular Component
2611	C0151701	C0151701	Pulmonary haemorrhage	Side Effect
2612	C1142159	C1142159	Intentional misuse	Side Effect
2613	64745	64745	METTL17	Gene
2614	80279	80279	CDK5RAP3	Gene
2615	GO:0001580	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	Biological Process
2616	HP:0007939	HP:0007939	Blue cone monochromacy	Symptom
2617	GO:1990748	GO:1990748	cellular detoxification	Biological Process
2618	3460	3460	IFNGR2	Gene
2619	C0031037	C0031037	Periarthritis	Side Effect
2620	GO:0048846	GO:0048846	axon extension involved in axon guidance	Biological Process
2621	PC7_2520	PC7_2520	Cell Cycle Checkpoints	Pathway
2622	WP1742_r71700	WP1742_r71700	TP53 Network	Pathway
2623	993	993	CDC25A	Gene
2624	8532	8532	CPZ	Gene
2625	GO:1902579	GO:1902579	multi-organism localization	Biological Process
2626	51619	51619	UBE2D4	Gene
2627	79177	79177	ZNF576	Gene
2628	6526	6526	SLC5A3	Gene
2629	GO:0048500	GO:0048500	signal recognition particle	Cellular Component
2630	C0005424	C0005424	Biliary tract disorder	Side Effect
2631	GO:0006560	GO:0006560	proline metabolic process	Biological Process
2632	HP:0001180	HP:0001180	Hand oligodactyly	Symptom
2633	C0162119	C0162119	Haemoglobin decreased	Side Effect
2634	GO:0048598	GO:0048598	embryonic morphogenesis	Biological Process
2635	GO:0050347	GO:0050347	trans-octaprenyltranstransferase activity	Molecular Function
2636	285761	285761	DCBLD1	Gene
2637	C0521694	C0521694	Retinal atrophy	Side Effect
2638	50837	50837	TAS2R7	Gene
2639	GO:1902339	GO:1902339	positive regulation of apoptotic process involved in morphogenesis	Biological Process
2640	ORPHA:86909	ORPHA:86909	Myoclonic epilepsy of infancy	Disease
2641	10005	10005	ACOT8	Gene
2642	5680	5680	PSG11	Gene
2643	WP391_r71373	WP391_r71373	Mitochondrial Gene Expression	Pathway
2644	GO:0004859	GO:0004859	phospholipase inhibitor activity	Molecular Function
2645	GO:1902913	GO:1902913	positive regulation of neuroepithelial cell differentiation	Biological Process
2646	GO:0043373	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	Biological Process
2647	GO:0006939	GO:0006939	smooth muscle contraction	Biological Process
2648	353145	353145	LCE3E	Gene
2649	GO:0016174	GO:0016174	NAD(P)H oxidase activity	Molecular Function
2650	84146	84146	ZNF644	Gene
2651	3008	3008	HIST1H1E	Gene
2652	10555	10555	AGPAT2	Gene
2653	HP:0008498	HP:0008498	No permanent dentition	Symptom
2654	GO:0016647	GO:0016647	oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor	Molecular Function
2655	1889	1889	ECE1	Gene
2656	C0042907	C0042907	Vitreous detachment	Side Effect
2657	C0233931	C0233931	Nocturnal emission	Side Effect
2658	C0236000	C0236000	Pain in jaw	Side Effect
2659	8336	8336	HIST1H2AM	Gene
2660	ORPHA:3230	ORPHA:3230	Deafness-oligodontia syndrome	Disease
2661	10205	10205	MPZL2	Gene
2662	C0025007	C0025007	Measles	Side Effect
2663	PC7_2508	PC7_2508	Caspase-mediated cleavage of cytoskeletal proteins	Pathway
2664	ORPHA:363424	ORPHA:363424	Fatal multiple mitochondrial dysfunctions syndrome type 3	Disease
2665	7993	7993	UBXN8	Gene
2666	6330	6330	SCN4B	Gene
2667	9965	9965	FGF19	Gene
2668	C0002064	C0002064	Respiratory alkalosis	Side Effect
2669	7703	7703	PCGF2	Gene
2670	GO:0032972	GO:0032972	regulation of muscle filament sliding speed	Biological Process
2671	GO:0048469	GO:0048469	cell maturation	Biological Process
2672	GO:0071371	GO:0071371	cellular response to gonadotropin stimulus	Biological Process
2673	ORPHA:139450	ORPHA:139450	Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	Disease
2674	85477	85477	SCIN	Gene
2675	ORPHA:469	ORPHA:469	Hereditary fructose intolerance	Disease
2676	5228	5228	PGF	Gene
2677	GO:0004353	GO:0004353	glutamate dehydrogenase [NAD(P)+] activity	Molecular Function
2678	55854	55854	ZC3H15	Gene
2679	100310812	100310812	SPDYE2B	Gene
2680	C0553548	C0553548	Angiitis necrotising	Side Effect
2681	58158	58158	NEUROD4	Gene
2682	C0877046	C0877046	Tooth infection	Side Effect
2683	ORPHA:1175	ORPHA:1175	X-linked progressive cerebellar ataxia	Disease
2684	GO:0006111	GO:0006111	regulation of gluconeogenesis	Biological Process
2685	GO:0008241	GO:0008241	peptidyl-dipeptidase activity	Molecular Function
2686	C1536052	C1536052	Oral mucosal exfoliation	Side Effect
2687	C0030486	C0030486	Paraplegia	Side Effect
2688	728369	728369	USP17L24	Gene
2689	80740	80740	LY6G6C	Gene
2690	GO:0001956	GO:0001956	positive regulation of neurotransmitter secretion	Biological Process
2691	105373990	105373990	LOC105373990	Gene
2692	ORPHA:289527	ORPHA:289527	Fatal infantile hypertrophic cardiomyopathy due to mitochondrial complex I deficiency	Disease
2693	DB06811	DB06811	Polidocanol	Compound
2694	27258	27258	LSM3	Gene
2695	GO:0010763	GO:0010763	positive regulation of fibroblast migration	Biological Process
2696	C0860745	C0860745	Blood monocytes increased	Side Effect
2697	GO:2000544	GO:2000544	regulation of endothelial cell chemotaxis to fibroblast growth factor	Biological Process
2698	GO:0032365	GO:0032365	intracellular lipid transport	Biological Process
2699	GO:1902306	GO:1902306	negative regulation of sodium ion transmembrane transport	Biological Process
2700	C0029191	C0029191	Orchitis	Side Effect
2701	7298	7298	TYMS	Gene
2702	102725060	102725060	LOC102725060	Gene
2703	5252	5252	PHF1	Gene
2704	5782	5782	PTPN12	Gene
2705	HP:0011029	HP:0011029	Internal hemorrhage	Symptom
2706	GO:0043393	GO:0043393	regulation of protein binding	Biological Process
2707	146310	146310	RNF151	Gene
2708	23033	23033	DOPEY1	Gene
2709	ORPHA:168588	ORPHA:168588	Hyperandrogenism due to cortisone reductase deficiency	Disease
2710	57408	57408	LRTM1	Gene
2711	C0234975	C0234975	Convulsions aggravated	Side Effect
2712	ORPHA:306504	ORPHA:306504	Congenital nephrotic syndrome-interstitial lung disease-epidermolysis bullosa syndrome	Disease
2713	84769	84769	MPV17L2	Gene
2714	ORPHA:90020	ORPHA:90020	Amyotrophic lateral sclerosis-parkinsonism-dementia complex	Disease
2715	390261	390261	OR6M1	Gene
2716	5032	5032	P2RY11	Gene
2717	154141	154141	MBOAT1	Gene
2718	GO:2000848	GO:2000848	positive regulation of corticosteroid hormone secretion	Biological Process
2719	90353	90353	CTU1	Gene
2720	284339	284339	TMEM145	Gene
2721	29926	29926	GMPPA	Gene
2722	N0000175982	N0000175982	Reversed Anticoagulation Activity	Pharmacologic Class
2723	C0085136	C0085136	Central nervous system neoplasm	Side Effect
2724	GO:0019788	GO:0019788	NEDD8 transferase activity	Molecular Function
2725	114991	114991	ZNF618	Gene
2726	388962	388962	BOLA3	Gene
2727	3797	3797	KIF3C	Gene
2728	11272	11272	PRR4	Gene
2729	HP:0007129	HP:0007129	Cerebellar medulloblastoma	Symptom
2730	54620	54620	FBXL19	Gene
2731	C1305875	C1305875	Fibroadenosis of breast	Side Effect
2732	C0521516	C0521516	Polymyalgia	Side Effect
2733	GO:0072182	GO:0072182	regulation of nephron tubule epithelial cell differentiation	Biological Process
2734	255743	255743	NPNT	Gene
2735	8805	8805	TRIM24	Gene
2736	79770	79770	TXNDC15	Gene
2737	GO:0005922	GO:0005922	connexon complex	Cellular Component
2738	130132	130132	RFTN2	Gene
2739	145858	145858	C15orf32	Gene
2740	25960	25960	ADGRA2	Gene
2741	63973	63973	NEUROG2	Gene
2742	101927581	101927581	CCDC182	Gene
2743	4580	4580	MTX1	Gene
2744	UBERON:0001343	UBERON:0001343	seminiferous tubule of testis	Anatomy
2745	GO:0001841	GO:0001841	neural tube formation	Biological Process
2746	GO:0016716	GO:0016716	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen	Molecular Function
2747	440435	440435	GPR179	Gene
2748	51110	51110	LACTB2	Gene
2749	GO:0009812	GO:0009812	flavonoid metabolic process	Biological Process
2750	HP:0011459	HP:0011459	Esophageal carcinoma	Symptom
2751	GO:0030644	GO:0030644	cellular chloride ion homeostasis	Biological Process
2752	C0232933	C0232933	Menstrual cycle abnormal	Side Effect
2753	152815	152815	THAP6	Gene
2754	GO:0043415	GO:0043415	positive regulation of skeletal muscle tissue regeneration	Biological Process
2755	C1611157	C1611157	Hepatic infiltration eosinophilic	Side Effect
2756	64374	64374	SIL1	Gene
2757	GO:0071953	GO:0071953	elastic fiber	Cellular Component
2758	83543	83543	AIF1L	Gene
2759	GO:0016312	GO:0016312	inositol bisphosphate phosphatase activity	Molecular Function
2760	C0036835	C0036835	TIBC	Side Effect
2761	149951	149951	COMMD7	Gene
2762	HP:0000044	HP:0000044	Hypogonadotrophic hypogonadism	Symptom
2763	GO:0012507	GO:0012507	ER to Golgi transport vesicle membrane	Cellular Component
2764	GO:0004112	GO:0004112	cyclic-nucleotide phosphodiesterase activity	Molecular Function
2765	GO:0030032	GO:0030032	lamellipodium assembly	Biological Process
2766	622	622	BDH1	Gene
2767	8609	8609	KLF7	Gene
2768	C0853954	C0853954	Corneal calcification	Side Effect
2769	C0042721	C0042721	Hepatitis viral	Side Effect
2770	C0849835	C0849835	Lip haemorrhage	Side Effect
